14:57:10 [INFO] Initializing The Village...
14:57:11 [INFO] Screen: 1280x720
14:57:11 [INFO] Created new world with seed 1483737871
14:57:11 [INFO] Initialization complete
14:57:11 [INFO] Starting simulation loop
14:57:21 [DEBUG] Tick 100: pop=40, food=0.5, stability=0.66
19:16:21 [DEBUG] Tick 155500: pop=41, food=255.9, stability=1.00
19:16:31 [DEBUG] Tick 155600: pop=41, food=328.4, stability=1.00
19:16:41 [DEBUG] Tick 155700: pop=41, food=375.6, stability=1.00
19:16:51 [DEBUG] Tick 155800: pop=44, food=360.5, stability=1.00
19:17:01 [DEBUG] Tick 155900: pop=44, food=267.4, stability=1.00
19:17:11 [DEBUG] Tick 156000: pop=44, food=195.2, stability=0.99
19:17:11 [INFO] Auto-saved to saves\autosave.json
19:17:21 [DEBUG] Tick 156100: pop=44, food=101.6, stability=0.88
19:17:31 [DEBUG] Tick 156200: pop=44, food=51.1, stability=0.81
19:17:41 [DEBUG] Tick 156300: pop=44, food=35.6, stability=0.79
19:17:51 [DEBUG] Tick 156400: pop=44, food=28.9, stability=0.79
19:18:01 [DEBUG] Tick 156500: pop=44, food=22.5, stability=0.78
19:18:11 [DEBUG] Tick 156600: pop=44, food=28.8, stability=0.79
19:18:21 [DEBUG] Tick 156700: pop=44, food=37.5, stability=0.80
19:18:31 [DEBUG] Tick 156800: pop=44, food=25.7, stability=0.78
19:18:41 [DEBUG] Tick 156900: pop=44, food=24.7, stability=0.78
19:18:51 [DEBUG] Tick 157000: pop=44, food=21.0, stability=0.78
19:19:01 [DEBUG] Tick 157100: pop=44, food=44.4, stability=0.81
19:19:11 [DEBUG] Tick 157200: pop=44, food=21.7, stability=0.78
19:19:21 [DEBUG] Tick 157300: pop=44, food=51.9, stability=0.81
19:19:31 [DEBUG] Tick 157400: pop=44, food=36.1, stability=0.80
19:19:41 [DEBUG] Tick 157500: pop=44, food=39.1, stability=0.80
19:19:51 [DEBUG] Tick 157600: pop=44, food=40.3, stability=0.80
19:20:01 [DEBUG] Tick 157700: pop=44, food=30.1, stability=0.79
19:20:11 [DEBUG] Tick 157800: pop=44, food=24.2, stability=0.78
19:20:21 [DEBUG] Tick 157900: pop=44, food=49.4, stability=0.81
19:20:31 [DEBUG] Tick 158000: pop=44, food=33.4, stability=0.79
19:20:41 [DEBUG] Tick 158100: pop=44, food=21.4, stability=0.78
19:20:51 [DEBUG] Tick 158200: pop=44, food=25.9, stability=0.78
19:21:01 [DEBUG] Tick 158300: pop=44, food=54.3, stability=0.82
19:21:11 [DEBUG] Tick 158400: pop=44, food=61.1, stability=0.83
19:21:21 [DEBUG] Tick 158500: pop=44, food=21.0, stability=0.78
19:21:31 [DEBUG] Tick 158600: pop=44, food=22.7, stability=0.78
19:21:41 [DEBUG] Tick 158700: pop=44, food=27.1, stability=0.78
19:21:51 [DEBUG] Tick 158800: pop=44, food=38.0, stability=0.80
19:22:01 [DEBUG] Tick 158900: pop=44, food=29.6, stability=0.79
19:22:11 [DEBUG] Tick 159000: pop=44, food=26.4, stability=0.78
19:22:11 [INFO] Auto-saved to saves\autosave.json
19:22:21 [DEBUG] Tick 159100: pop=44, food=24.2, stability=0.78
19:22:31 [DEBUG] Tick 159200: pop=44, food=45.8, stability=0.81
19:22:41 [DEBUG] Tick 159300: pop=44, food=32.1, stability=0.79
19:22:51 [DEBUG] Tick 159400: pop=44, food=31.2, stability=0.79
19:23:01 [DEBUG] Tick 159500: pop=44, food=21.5, stability=0.78
19:23:11 [DEBUG] Tick 159600: pop=44, food=28.4, stability=0.79
19:23:21 [DEBUG] Tick 159700: pop=44, food=35.5, stability=0.79
19:23:31 [DEBUG] Tick 159800: pop=44, food=22.0, stability=0.78
19:23:41 [DEBUG] Tick 159900: pop=44, food=37.4, stability=0.80
19:23:51 [DEBUG] Tick 160000: pop=44, food=22.9, stability=0.78
19:24:01 [DEBUG] Tick 160100: pop=44, food=32.5, stability=0.79
19:24:11 [DEBUG] Tick 160200: pop=44, food=31.7, stability=0.79
19:24:21 [DEBUG] Tick 160300: pop=43, food=34.3, stability=0.79
19:24:31 [DEBUG] Tick 160400: pop=42, food=63.4, stability=0.83
19:24:41 [DEBUG] Tick 160500: pop=42, food=132.2, stability=0.92
19:24:51 [DEBUG] Tick 160600: pop=42, food=199.2, stability=1.00
19:25:01 [DEBUG] Tick 160700: pop=42, food=209.6, stability=1.00
19:25:11 [DEBUG] Tick 160800: pop=42, food=287.6, stability=1.00
19:25:21 [DEBUG] Tick 160900: pop=42, food=353.0, stability=1.00
19:25:31 [DEBUG] Tick 161000: pop=42, food=443.7, stability=1.00
19:25:41 [DEBUG] Tick 161100: pop=43, food=498.6, stability=1.00
19:25:51 [DEBUG] Tick 161200: pop=45, food=461.8, stability=1.00
19:26:01 [DEBUG] Tick 161300: pop=46, food=346.7, stability=1.00
19:26:11 [DEBUG] Tick 161400: pop=46, food=173.5, stability=0.97
19:26:21 [DEBUG] Tick 161500: pop=46, food=23.1, stability=0.78
19:26:31 [DEBUG] Tick 161600: pop=46, food=25.1, stability=0.78
19:26:41 [DEBUG] Tick 161700: pop=46, food=22.1, stability=0.78
19:26:51 [DEBUG] Tick 161800: pop=46, food=27.5, stability=0.78
19:27:01 [DEBUG] Tick 161900: pop=45, food=22.0, stability=0.78
19:27:11 [DEBUG] Tick 162000: pop=45, food=21.7, stability=0.78
19:27:11 [INFO] Auto-saved to saves\autosave.json
19:27:21 [DEBUG] Tick 162100: pop=45, food=22.1, stability=0.78
19:27:31 [DEBUG] Tick 162200: pop=45, food=41.9, stability=0.80
19:27:41 [DEBUG] Tick 162300: pop=45, food=28.0, stability=0.78
19:27:51 [DEBUG] Tick 162400: pop=45, food=36.3, stability=0.80
19:28:01 [DEBUG] Tick 162500: pop=45, food=21.5, stability=0.78
19:28:11 [DEBUG] Tick 162600: pop=45, food=21.5, stability=0.78
19:28:21 [DEBUG] Tick 162700: pop=45, food=22.1, stability=0.78
19:28:31 [DEBUG] Tick 162800: pop=45, food=22.0, stability=0.78
19:28:41 [DEBUG] Tick 162900: pop=45, food=21.5, stability=0.78
19:28:51 [DEBUG] Tick 163000: pop=45, food=37.3, stability=0.80
19:29:01 [DEBUG] Tick 163100: pop=45, food=28.7, stability=0.79
19:29:11 [DEBUG] Tick 163200: pop=45, food=24.7, stability=0.78
19:29:21 [DEBUG] Tick 163300: pop=45, food=22.3, stability=0.78
19:29:31 [DEBUG] Tick 163400: pop=45, food=26.3, stability=0.78
19:29:41 [DEBUG] Tick 163500: pop=45, food=21.8, stability=0.78
19:29:51 [DEBUG] Tick 163600: pop=45, food=21.5, stability=0.78
19:30:01 [DEBUG] Tick 163700: pop=45, food=22.0, stability=0.78
19:30:11 [DEBUG] Tick 163800: pop=45, food=43.6, stability=0.80
19:30:21 [DEBUG] Tick 163900: pop=45, food=28.5, stability=0.79
19:30:31 [DEBUG] Tick 164000: pop=45, food=21.7, stability=0.78
19:30:41 [DEBUG] Tick 164100: pop=45, food=32.7, stability=0.79
19:30:51 [DEBUG] Tick 164200: pop=45, food=25.7, stability=0.78
19:31:01 [DEBUG] Tick 164300: pop=45, food=25.3, stability=0.78
19:31:11 [DEBUG] Tick 164400: pop=45, food=21.4, stability=0.78
19:31:21 [DEBUG] Tick 164500: pop=45, food=29.3, stability=0.79
19:31:31 [DEBUG] Tick 164600: pop=45, food=29.4, stability=0.79
19:31:41 [DEBUG] Tick 164700: pop=45, food=32.0, stability=0.79
19:31:51 [DEBUG] Tick 164800: pop=45, food=31.1, stability=0.79
19:32:01 [DEBUG] Tick 164900: pop=45, food=28.3, stability=0.79
19:32:11 [DEBUG] Tick 165000: pop=45, food=25.8, stability=0.78
19:32:11 [INFO] Auto-saved to saves\autosave.json
19:32:21 [DEBUG] Tick 165100: pop=45, food=39.1, stability=0.80
19:32:31 [DEBUG] Tick 165200: pop=45, food=23.9, stability=0.78
19:32:41 [DEBUG] Tick 165300: pop=45, food=21.3, stability=0.78
19:32:51 [DEBUG] Tick 165400: pop=45, food=21.6, stability=0.78
19:33:01 [DEBUG] Tick 165500: pop=45, food=21.4, stability=0.78
19:33:11 [DEBUG] Tick 165600: pop=45, food=21.2, stability=0.78
19:33:21 [DEBUG] Tick 165700: pop=45, food=23.6, stability=0.78
19:33:31 [DEBUG] Tick 165800: pop=45, food=21.8, stability=0.78
19:33:41 [DEBUG] Tick 165900: pop=45, food=26.3, stability=0.78
19:33:51 [DEBUG] Tick 166000: pop=45, food=28.5, stability=0.79
19:34:01 [DEBUG] Tick 166100: pop=45, food=25.4, stability=0.78
19:34:11 [DEBUG] Tick 166200: pop=45, food=26.6, stability=0.78
19:34:21 [DEBUG] Tick 166300: pop=45, food=21.2, stability=0.78
19:34:31 [DEBUG] Tick 166400: pop=45, food=29.7, stability=0.79
19:34:41 [DEBUG] Tick 166500: pop=45, food=22.1, stability=0.78
19:34:51 [DEBUG] Tick 166600: pop=45, food=29.1, stability=0.79
19:35:01 [DEBUG] Tick 166700: pop=45, food=22.8, stability=0.78
19:35:11 [DEBUG] Tick 166800: pop=45, food=26.5, stability=0.78
19:35:21 [DEBUG] Tick 166900: pop=45, food=21.6, stability=0.78
19:35:31 [DEBUG] Tick 167000: pop=45, food=22.7, stability=0.78
19:35:41 [DEBUG] Tick 167100: pop=45, food=21.8, stability=0.78
19:35:51 [DEBUG] Tick 167200: pop=45, food=22.7, stability=0.78
19:36:01 [DEBUG] Tick 167300: pop=45, food=28.2, stability=0.79
19:36:11 [DEBUG] Tick 167400: pop=45, food=21.5, stability=0.78
19:36:21 [DEBUG] Tick 167500: pop=45, food=46.3, stability=0.81
19:36:31 [DEBUG] Tick 167600: pop=45, food=26.0, stability=0.78
19:36:41 [DEBUG] Tick 167700: pop=45, food=25.1, stability=0.78
19:36:51 [DEBUG] Tick 167800: pop=45, food=26.5, stability=0.78
19:37:01 [DEBUG] Tick 167900: pop=45, food=27.7, stability=0.78
19:37:11 [DEBUG] Tick 168000: pop=45, food=30.3, stability=0.79
19:37:11 [INFO] Auto-saved to saves\autosave.json
19:37:21 [DEBUG] Tick 168100: pop=45, food=21.9, stability=0.78
19:37:31 [DEBUG] Tick 168200: pop=45, food=26.8, stability=0.78
19:37:41 [DEBUG] Tick 168300: pop=45, food=21.7, stability=0.78
19:37:51 [DEBUG] Tick 168400: pop=44, food=22.1, stability=0.78
19:38:01 [DEBUG] Tick 168500: pop=43, food=66.2, stability=0.83
19:38:11 [DEBUG] Tick 168600: pop=43, food=54.5, stability=0.82
19:38:21 [DEBUG] Tick 168700: pop=43, food=43.3, stability=0.80
19:38:31 [DEBUG] Tick 168800: pop=43, food=55.1, stability=0.82
19:38:41 [DEBUG] Tick 168900: pop=43, food=59.1, stability=0.82
19:38:51 [DEBUG] Tick 169000: pop=43, food=97.1, stability=0.87
19:39:01 [DEBUG] Tick 169100: pop=43, food=123.7, stability=0.90
19:39:11 [DEBUG] Tick 169200: pop=44, food=110.6, stability=0.89
19:39:21 [DEBUG] Tick 169300: pop=44, food=112.8, stability=0.89
19:39:31 [DEBUG] Tick 169400: pop=44, food=25.7, stability=0.78
19:39:41 [DEBUG] Tick 169500: pop=44, food=42.2, stability=0.80
19:39:51 [DEBUG] Tick 169600: pop=44, food=49.1, stability=0.81
19:40:01 [DEBUG] Tick 169700: pop=44, food=28.0, stability=0.79
19:40:11 [DEBUG] Tick 169800: pop=44, food=23.0, stability=0.78
19:40:21 [DEBUG] Tick 169900: pop=44, food=25.2, stability=0.78
19:40:31 [DEBUG] Tick 170000: pop=44, food=24.8, stability=0.78
19:40:41 [DEBUG] Tick 170100: pop=44, food=22.1, stability=0.78
19:40:51 [DEBUG] Tick 170200: pop=44, food=21.7, stability=0.78
19:41:01 [DEBUG] Tick 170300: pop=44, food=39.9, stability=0.80
19:41:11 [DEBUG] Tick 170400: pop=44, food=21.8, stability=0.78
19:41:21 [DEBUG] Tick 170500: pop=44, food=28.2, stability=0.79
19:41:31 [DEBUG] Tick 170600: pop=44, food=37.3, stability=0.80
19:41:41 [DEBUG] Tick 170700: pop=44, food=21.4, stability=0.78
19:41:51 [DEBUG] Tick 170800: pop=44, food=30.4, stability=0.79
19:42:01 [DEBUG] Tick 170900: pop=44, food=21.4, stability=0.78
19:42:11 [DEBUG] Tick 171000: pop=44, food=34.9, stability=0.79
19:42:11 [INFO] Auto-saved to saves\autosave.json
19:42:21 [DEBUG] Tick 171100: pop=44, food=21.2, stability=0.78
19:42:31 [DEBUG] Tick 171200: pop=44, food=31.2, stability=0.79
19:42:41 [DEBUG] Tick 171300: pop=44, food=38.4, stability=0.80
19:42:51 [DEBUG] Tick 171400: pop=44, food=22.1, stability=0.78
19:43:01 [DEBUG] Tick 171500: pop=44, food=21.4, stability=0.78
19:43:11 [DEBUG] Tick 171600: pop=44, food=21.8, stability=0.78
19:43:21 [DEBUG] Tick 171700: pop=44, food=25.0, stability=0.78
19:43:31 [DEBUG] Tick 171800: pop=44, food=55.0, stability=0.82
19:43:41 [DEBUG] Tick 171900: pop=44, food=27.5, stability=0.78
19:43:51 [DEBUG] Tick 172000: pop=44, food=21.8, stability=0.78
19:44:01 [DEBUG] Tick 172100: pop=44, food=39.8, stability=0.80
19:44:11 [DEBUG] Tick 172200: pop=44, food=28.9, stability=0.79
19:44:21 [DEBUG] Tick 172300: pop=44, food=33.0, stability=0.79
19:44:31 [DEBUG] Tick 172400: pop=44, food=50.9, stability=0.81
19:44:41 [DEBUG] Tick 172500: pop=44, food=54.8, stability=0.82
19:44:51 [DEBUG] Tick 172600: pop=44, food=23.2, stability=0.78
19:45:01 [DEBUG] Tick 172700: pop=44, food=28.4, stability=0.79
19:45:11 [DEBUG] Tick 172800: pop=44, food=38.6, stability=0.80
19:45:21 [DEBUG] Tick 172900: pop=44, food=28.4, stability=0.79
19:45:31 [DEBUG] Tick 173000: pop=44, food=38.4, stability=0.80
19:45:41 [DEBUG] Tick 173100: pop=44, food=27.6, stability=0.78
19:45:51 [DEBUG] Tick 173200: pop=44, food=24.8, stability=0.78
19:46:01 [DEBUG] Tick 173300: pop=44, food=22.3, stability=0.78
19:46:11 [DEBUG] Tick 173400: pop=44, food=21.6, stability=0.78
19:46:21 [DEBUG] Tick 173500: pop=44, food=29.6, stability=0.79
19:46:31 [DEBUG] Tick 173600: pop=44, food=34.5, stability=0.79
19:46:41 [DEBUG] Tick 173700: pop=44, food=43.2, stability=0.80
19:46:51 [DEBUG] Tick 173800: pop=44, food=25.4, stability=0.78
19:47:01 [DEBUG] Tick 173900: pop=44, food=41.3, stability=0.80
19:47:11 [DEBUG] Tick 174000: pop=44, food=23.8, stability=0.78
19:47:11 [INFO] Auto-saved to saves\autosave.json
19:47:21 [DEBUG] Tick 174100: pop=44, food=29.9, stability=0.79
19:47:31 [DEBUG] Tick 174200: pop=44, food=32.5, stability=0.79
19:47:41 [DEBUG] Tick 174300: pop=44, food=26.9, stability=0.78
19:47:51 [DEBUG] Tick 174400: pop=44, food=33.2, stability=0.79
19:48:01 [DEBUG] Tick 174500: pop=44, food=26.9, stability=0.78
19:48:11 [DEBUG] Tick 174600: pop=44, food=50.8, stability=0.81
19:48:21 [DEBUG] Tick 174700: pop=44, food=48.6, stability=0.81
19:48:31 [DEBUG] Tick 174800: pop=44, food=42.9, stability=0.80
19:48:41 [DEBUG] Tick 174900: pop=44, food=89.0, stability=0.86
19:48:51 [DEBUG] Tick 175000: pop=44, food=60.8, stability=0.83
19:49:01 [DEBUG] Tick 175100: pop=44, food=67.0, stability=0.83
19:49:11 [DEBUG] Tick 175200: pop=44, food=57.1, stability=0.82
19:49:21 [DEBUG] Tick 175300: pop=44, food=66.3, stability=0.83
19:49:31 [DEBUG] Tick 175400: pop=44, food=71.0, stability=0.84
19:49:41 [DEBUG] Tick 175500: pop=44, food=102.5, stability=0.88
19:49:51 [DEBUG] Tick 175600: pop=44, food=111.7, stability=0.89
19:50:01 [DEBUG] Tick 175700: pop=45, food=200.9, stability=1.00
19:50:11 [DEBUG] Tick 175800: pop=46, food=136.5, stability=0.92
19:50:21 [DEBUG] Tick 175900: pop=46, food=23.5, stability=0.78
19:50:31 [DEBUG] Tick 176000: pop=46, food=28.5, stability=0.79
19:50:41 [DEBUG] Tick 176100: pop=46, food=22.6, stability=0.78
19:50:51 [DEBUG] Tick 176200: pop=46, food=22.1, stability=0.78
19:51:01 [DEBUG] Tick 176300: pop=46, food=25.4, stability=0.78
19:51:11 [DEBUG] Tick 176400: pop=46, food=22.5, stability=0.78
19:51:21 [DEBUG] Tick 176500: pop=46, food=33.9, stability=0.79
19:51:31 [DEBUG] Tick 176600: pop=46, food=22.4, stability=0.78
19:51:41 [DEBUG] Tick 176700: pop=46, food=21.7, stability=0.78
19:51:51 [DEBUG] Tick 176800: pop=46, food=44.3, stability=0.81
19:52:01 [DEBUG] Tick 176900: pop=46, food=27.1, stability=0.78
19:52:11 [DEBUG] Tick 177000: pop=46, food=25.9, stability=0.78
19:52:11 [INFO] Auto-saved to saves\autosave.json
19:52:21 [DEBUG] Tick 177100: pop=46, food=22.1, stability=0.78
19:52:31 [DEBUG] Tick 177200: pop=46, food=25.1, stability=0.78
19:52:41 [DEBUG] Tick 177300: pop=46, food=22.2, stability=0.78
19:52:51 [DEBUG] Tick 177400: pop=46, food=21.9, stability=0.78
19:53:01 [DEBUG] Tick 177500: pop=46, food=23.8, stability=0.78
19:53:11 [DEBUG] Tick 177600: pop=46, food=34.4, stability=0.79
19:53:21 [DEBUG] Tick 177700: pop=46, food=22.2, stability=0.78
19:53:31 [DEBUG] Tick 177800: pop=46, food=21.8, stability=0.78
19:53:41 [DEBUG] Tick 177900: pop=46, food=25.0, stability=0.78
19:53:51 [DEBUG] Tick 178000: pop=46, food=26.8, stability=0.78
19:54:01 [DEBUG] Tick 178100: pop=46, food=26.3, stability=0.78
19:54:11 [DEBUG] Tick 178200: pop=46, food=29.5, stability=0.79
19:54:21 [DEBUG] Tick 178300: pop=46, food=28.2, stability=0.79
19:54:31 [DEBUG] Tick 178400: pop=46, food=29.4, stability=0.79
19:54:41 [DEBUG] Tick 178500: pop=46, food=33.5, stability=0.79
19:54:51 [DEBUG] Tick 178600: pop=46, food=22.6, stability=0.78
19:55:01 [DEBUG] Tick 178700: pop=46, food=30.1, stability=0.79
19:55:11 [DEBUG] Tick 178800: pop=46, food=22.2, stability=0.78
19:55:21 [DEBUG] Tick 178900: pop=46, food=22.2, stability=0.78
19:55:31 [DEBUG] Tick 179000: pop=46, food=37.7, stability=0.80
19:55:41 [DEBUG] Tick 179100: pop=46, food=27.8, stability=0.78
19:55:51 [DEBUG] Tick 179200: pop=46, food=22.6, stability=0.78
19:56:01 [DEBUG] Tick 179300: pop=46, food=31.5, stability=0.79
19:56:11 [DEBUG] Tick 179400: pop=46, food=51.3, stability=0.81
19:56:21 [DEBUG] Tick 179500: pop=46, food=39.8, stability=0.80
19:56:31 [DEBUG] Tick 179600: pop=46, food=26.4, stability=0.78
19:56:41 [DEBUG] Tick 179700: pop=46, food=35.9, stability=0.79
19:56:51 [DEBUG] Tick 179800: pop=46, food=35.4, stability=0.79
19:57:01 [DEBUG] Tick 179900: pop=46, food=22.6, stability=0.78
19:57:11 [DEBUG] Tick 180000: pop=46, food=22.7, stability=0.78
19:57:11 [INFO] Auto-saved to saves\autosave.json
19:57:21 [DEBUG] Tick 180100: pop=46, food=29.1, stability=0.79
19:57:31 [DEBUG] Tick 180200: pop=46, food=22.7, stability=0.78
19:57:41 [DEBUG] Tick 180300: pop=46, food=28.7, stability=0.79
19:57:51 [DEBUG] Tick 180400: pop=46, food=45.9, stability=0.81
19:58:01 [DEBUG] Tick 180500: pop=46, food=23.4, stability=0.78
19:58:11 [DEBUG] Tick 180600: pop=46, food=21.9, stability=0.78
19:58:21 [DEBUG] Tick 180700: pop=46, food=28.2, stability=0.79
19:58:31 [DEBUG] Tick 180800: pop=46, food=21.9, stability=0.78
19:58:41 [DEBUG] Tick 180900: pop=46, food=21.9, stability=0.78
19:58:51 [DEBUG] Tick 181000: pop=46, food=40.5, stability=0.80
19:59:01 [DEBUG] Tick 181100: pop=46, food=49.2, stability=0.81
19:59:11 [DEBUG] Tick 181200: pop=46, food=26.7, stability=0.78
19:59:21 [DEBUG] Tick 181300: pop=46, food=25.7, stability=0.78
19:59:31 [DEBUG] Tick 181400: pop=46, food=43.9, stability=0.80
19:59:41 [DEBUG] Tick 181500: pop=46, food=28.1, stability=0.79
19:59:51 [DEBUG] Tick 181600: pop=46, food=22.9, stability=0.78
20:00:01 [DEBUG] Tick 181700: pop=46, food=22.8, stability=0.78
20:00:11 [DEBUG] Tick 181800: pop=46, food=27.2, stability=0.78
20:00:21 [DEBUG] Tick 181900: pop=46, food=21.9, stability=0.78
20:00:31 [DEBUG] Tick 182000: pop=46, food=22.2, stability=0.78
20:00:41 [DEBUG] Tick 182100: pop=46, food=29.8, stability=0.79
20:00:51 [DEBUG] Tick 182200: pop=46, food=34.1, stability=0.79
20:01:01 [DEBUG] Tick 182300: pop=46, food=22.4, stability=0.78
20:01:11 [DEBUG] Tick 182400: pop=46, food=31.3, stability=0.79
20:01:21 [DEBUG] Tick 182500: pop=46, food=22.6, stability=0.78
20:01:31 [DEBUG] Tick 182600: pop=46, food=22.3, stability=0.78
20:01:41 [DEBUG] Tick 182700: pop=46, food=22.2, stability=0.78
20:01:51 [DEBUG] Tick 182800: pop=46, food=24.1, stability=0.78
20:02:01 [DEBUG] Tick 182900: pop=46, food=51.8, stability=0.81
20:02:11 [DEBUG] Tick 183000: pop=46, food=22.6, stability=0.78
20:02:11 [INFO] Auto-saved to saves\autosave.json
20:02:21 [DEBUG] Tick 183100: pop=46, food=22.5, stability=0.78
20:02:31 [DEBUG] Tick 183200: pop=46, food=22.6, stability=0.78
20:02:41 [DEBUG] Tick 183300: pop=46, food=22.7, stability=0.78
20:02:51 [DEBUG] Tick 183400: pop=46, food=22.2, stability=0.78
20:03:01 [DEBUG] Tick 183500: pop=46, food=53.2, stability=0.82
20:03:11 [DEBUG] Tick 183600: pop=46, food=23.2, stability=0.78
20:03:21 [DEBUG] Tick 183700: pop=46, food=29.3, stability=0.79
20:03:31 [DEBUG] Tick 183800: pop=46, food=30.3, stability=0.79
20:03:41 [DEBUG] Tick 183900: pop=46, food=60.4, stability=0.83
20:03:51 [DEBUG] Tick 184000: pop=46, food=29.9, stability=0.79
20:04:01 [DEBUG] Tick 184100: pop=46, food=34.4, stability=0.79
20:04:11 [DEBUG] Tick 184200: pop=46, food=30.0, stability=0.79
20:04:21 [DEBUG] Tick 184300: pop=46, food=40.2, stability=0.80
20:04:31 [DEBUG] Tick 184400: pop=46, food=22.7, stability=0.78
20:04:41 [DEBUG] Tick 184500: pop=45, food=25.0, stability=0.78
20:04:51 [DEBUG] Tick 184600: pop=44, food=73.5, stability=0.84
20:05:01 [DEBUG] Tick 184700: pop=44, food=69.9, stability=0.84
20:05:11 [DEBUG] Tick 184800: pop=44, food=117.7, stability=0.90
20:05:21 [DEBUG] Tick 184900: pop=45, food=134.8, stability=0.92
20:05:31 [DEBUG] Tick 185000: pop=45, food=119.6, stability=0.90
20:05:41 [DEBUG] Tick 185100: pop=45, food=85.1, stability=0.86
20:05:51 [DEBUG] Tick 185200: pop=45, food=119.3, stability=0.90
20:06:01 [DEBUG] Tick 185300: pop=45, food=131.7, stability=0.91
20:06:11 [DEBUG] Tick 185400: pop=45, food=133.4, stability=0.92
20:06:21 [DEBUG] Tick 185500: pop=45, food=157.1, stability=0.95
20:06:31 [DEBUG] Tick 185600: pop=45, food=176.6, stability=0.97
20:06:41 [DEBUG] Tick 185700: pop=45, food=179.4, stability=0.97
20:06:51 [DEBUG] Tick 185800: pop=45, food=219.4, stability=1.00
20:07:01 [DEBUG] Tick 185900: pop=46, food=219.0, stability=1.00
20:07:11 [DEBUG] Tick 186000: pop=46, food=156.9, stability=0.95
20:07:11 [INFO] Auto-saved to saves\autosave.json
20:07:21 [DEBUG] Tick 186100: pop=48, food=22.4, stability=0.78
20:07:31 [DEBUG] Tick 186200: pop=48, food=22.8, stability=0.78
20:07:41 [DEBUG] Tick 186300: pop=48, food=23.2, stability=0.78
20:07:51 [DEBUG] Tick 186400: pop=48, food=27.9, stability=0.78
20:08:01 [DEBUG] Tick 186500: pop=48, food=22.7, stability=0.78
20:08:11 [DEBUG] Tick 186600: pop=48, food=31.5, stability=0.79
20:08:21 [DEBUG] Tick 186700: pop=48, food=26.2, stability=0.78
20:08:31 [DEBUG] Tick 186800: pop=48, food=25.6, stability=0.78
20:08:41 [DEBUG] Tick 186900: pop=48, food=27.0, stability=0.78
20:08:51 [DEBUG] Tick 187000: pop=48, food=23.6, stability=0.78
20:09:01 [DEBUG] Tick 187100: pop=48, food=37.0, stability=0.80
20:09:11 [DEBUG] Tick 187200: pop=48, food=22.8, stability=0.78
20:09:21 [DEBUG] Tick 187300: pop=48, food=24.6, stability=0.78
20:09:31 [DEBUG] Tick 187400: pop=48, food=23.2, stability=0.78
20:09:41 [DEBUG] Tick 187500: pop=48, food=22.7, stability=0.78
20:09:51 [DEBUG] Tick 187600: pop=48, food=22.8, stability=0.78
20:10:01 [DEBUG] Tick 187700: pop=48, food=22.5, stability=0.78
20:10:11 [DEBUG] Tick 187800: pop=48, food=29.8, stability=0.79
20:10:21 [DEBUG] Tick 187900: pop=48, food=22.6, stability=0.78
20:10:31 [DEBUG] Tick 188000: pop=48, food=22.6, stability=0.78
20:10:41 [DEBUG] Tick 188100: pop=48, food=24.3, stability=0.78
20:10:51 [DEBUG] Tick 188200: pop=48, food=23.9, stability=0.78
